method,environment,tau,seed,execution_class,resume_step,config_path,config_bytes,config_sha256,eval_path,eval_bytes,eval_sha256,checkpoint_path,checkpoint_bytes,checkpoint_sha256,primary_log_path,primary_log_bytes,primary_log_sha256,recovery_log_path,recovery_log_bytes,recovery_log_sha256
bar,walker2d-medium-replay-v2,7,1,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed1/config.json,681,98ee8a90ccc1f8221ab82eb5256736e183d548abb1de90b16b5a7c8353271c03,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed1/eval.csv,219,dbee077b82f46871d2445f6c3d8f6ed7e62b01de22c4003d555ec1bf04ba8920,results/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed1/params_1000000.pkl,5192785,55fb75de4841467d03a56b67c2bf490dcdf96a2428b0630ab768080a12c441ef,logs/bar_p3/walker2d-medium-replay-v2_tau7_mpi3_seed1.log,2600,58b76237936e5b6ba030ff91df498453bc7ca34542d7ab92e07a5ac1ca113925,,,
bar,walker2d-medium-replay-v2,10,0,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed0/config.json,682,74f96f08d1d48efaab4a89818f6e154f6212e1af457e4352795c9b575c0793ed,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed0/eval.csv,219,1771db48d879ed416cf7b939046a8ae3037e5c32fab33a6aac40bd0a85d96bdd,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed0/params_1000000.pkl,5192785,2595e0bb12baecf6775d4510b1b71404369f65d8e49aa212889de25e6a6ed461,logs/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed0.log,2603,751c30752558b6a3628364a5aaf868dbba3d36fcb32cad87e927a1f22b329a70,,,
bar,walker2d-medium-replay-v2,10,1,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed1/config.json,682,7b5011f8cc27b63a9b0a17affe4fa3e09eb4898a10cdf073eb48082bfc9eb045,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed1/eval.csv,215,6a21deeff751193fb909def249ec416075a59405ef2aff4ed35fa5eb27c70f55,results/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed1/params_1000000.pkl,5192785,cfdf504f0cc37c04d95c6c62686f4dfeee91f3a2436bc42379c6bf0ca821888d,logs/bar_p3/walker2d-medium-replay-v2_tau10_mpi3_seed1.log,2603,17b88ebbf4177d063a3f249b9457f81705b4da26952b91cad9a7f23e3d781504,,,
bar,walker2d-medium-replay-v2,14,0,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed0/config.json,682,216a62df4b9169eedb53a4d6401862b78850a93c473c78e26ac830feb9ca95fb,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed0/eval.csv,222,0242661b5c36f3a766388fbf0efb8d930b3be01c53308990eaf84cc342277b3a,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed0/params_1000000.pkl,5192785,f800847e93a252f445dbdc0e33a035e3b7986d522a7edf2cab30b2a82c0f5cb8,logs/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed0.log,2600,c90d1fc86b7691b0da00455c68ac9304d83301d7c0e34bd7f357fdbdde8066ab,,,
bar,walker2d-medium-replay-v2,14,1,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed1/config.json,682,1c30ed2a5e8764fc73589e835d5448f5c153eaa48d96264ae5d750579ba59451,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed1/eval.csv,224,bcdea8212e3b17a5e0ceb7c892545aa9764ea309635810c21f0dfc66a2fc8dc3,results/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed1/params_1000000.pkl,5192785,4b0be587e5a226cb1809c529a985c9efcbc3209150ff5923dd19edeb9585833f,logs/bar_p3/walker2d-medium-replay-v2_tau14_mpi3_seed1.log,2603,40b32d514e2e87f232509c32c115c849945814b054d64c841b035a30a73fc3a1,,,
bar,walker2d-medium-replay-v2,20,0,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed0/config.json,682,2f6d11ea928cb471353ed932f19a0c4d9e9e0a40b297d9f0ddac40224895129b,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed0/eval.csv,227,60d38010940c70660e272ad8d1d576c726d0d66bc76a6c9c0324030c30ee4f2a,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed0/params_1000000.pkl,5192785,9ed6dc26b220f9ef9775da48dd5c60c7eb0019a024a8788b7ba8c30c49b5e557,logs/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed0.log,2600,3f49720f69ce0fe21546039002f7421ada74f1c24b5c53d6b3b3e1e467b97baa,,,
bar,walker2d-medium-replay-v2,20,1,gpu_designated,,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed1/config.json,682,34294bc80bc1590dbbd10ebe2d50570952292867635a0f42ebada8fa0473d901,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed1/eval.csv,215,e950afb998b63a15831fc1f2dc11ee2be80f3685796651c400a0c9bf1f64c3a9,results/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed1/params_1000000.pkl,5192785,621d1c97c839ec0175c08d3becc231606ed708dbbe6d4764a5ef7c52abb3fbce,logs/bar_p3/walker2d-medium-replay-v2_tau20_mpi3_seed1.log,2603,6f8a25de3d9f00083028a36c4b8b208342fe16561205b926abba7bfed97bccf1,,,
bar,walker2d-expert-v2,4,0,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed0/config.json,674,1ae17735d3ec0efc55afe415113a82a1d7d293edf3668334860500ec6b953881,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed0/eval.csv,224,8951a701bca4d35f5f64771d74bea07192405e850be828afc9e21ceb80e0cfd3,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed0/params_1000000.pkl,5192778,26f62a46f9e1d6f4ac34d3708384333088b7a2f7c9538678c057575807fd9f38,logs/bar_p3/walker2d-expert-v2_tau4_mpi3_seed0.log,2581,a4a38fbae20ae2fe72b6a43dc24552fa37afff9097b01ee1e675d20b64bdf719,,,
bar,walker2d-expert-v2,4,1,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed1/config.json,674,ee00bd42f095bcbe86ae457de0cf7271280266e1717411d0cdd43a53a97ef3cb,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed1/eval.csv,225,38a6a72b4bf6d5c62e46273529ccd5de6f5943127b1d994dac5dbc163202a13f,results/bar_p3/walker2d-expert-v2_tau4_mpi3_seed1/params_1000000.pkl,5192778,96860da16d5da35c0113d2f18ae61768c5e9f0349b708e061caad79d7cc37880,logs/bar_p3/walker2d-expert-v2_tau4_mpi3_seed1.log,2581,0b6ccae5b79b080967c05d7328d6105d6037bf229b9df56f648158d655be250c,,,
bar,walker2d-expert-v2,7,0,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed0/config.json,674,97907d5257d2e1205fc114e7e5cfc2615b75a1508ec04270351330d2c2554afe,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed0/eval.csv,230,92969393019c2baf2b80959a59db791e1dafc55c9d8e597db01cc550c8e5c0b1,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed0/params_1000000.pkl,5192778,3a381ae6bd8fd62f95bf28a97b883d1c7a3a4a36214338eef259e720a8b5653d,logs/bar_p3/walker2d-expert-v2_tau7_mpi3_seed0.log,2576,174cdf5a1078d040e1c515a8564ed894a66aa549b17c045347a34f7a00aa2a36,,,
bar,walker2d-expert-v2,7,1,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed1/config.json,674,12d07aae8dc53ffba568afd499ab276a88004f0bba4a070213cf4abe44c27a95,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed1/eval.csv,224,eb2f66fa651f0b9730a7472afb2eadc89c9ba0a416725c3f58fa1150e9f9b8a0,results/bar_p3/walker2d-expert-v2_tau7_mpi3_seed1/params_1000000.pkl,5192778,cb5d2ec5958ac14a316f6a3f66130049ce4a4bdc21bdfe2361be680c801daad5,logs/bar_p3/walker2d-expert-v2_tau7_mpi3_seed1.log,2581,8005475434c1ed2a7f71e6e34d5cd7bb0addff5634cf5c6b4dcabe6db8aad2e7,,,
bar,walker2d-expert-v2,10,0,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed0/config.json,675,b69b0acf26a9a38a3bdd9459afa2b9d1583dfe0e5640e5ac5b1aa59d3ef96caa,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed0/eval.csv,231,ba631a178b4449e979e0f9c494dfeb90aa3a57fa280a82a50c704c744050fe9f,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed0/params_1000000.pkl,5192778,a1007af20fb02bd860251d6966ad68482b4de3af7bf04d19e5ac4e83b203a6b8,logs/bar_p3/walker2d-expert-v2_tau10_mpi3_seed0.log,2580,22b723a5e249cf91e8cfa2a78778156714c3be610f119b8af33ddba7b676197e,,,
bar,walker2d-expert-v2,10,1,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed1/config.json,675,2e4e809a869b2e857e80bed1ee7c03d7afb395b5303df74dfcd75cbd1dac791b,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed1/eval.csv,233,b2db8c728589184df8c3988cbc7c805bec7a61a8546c8de3a65952ba466d706d,results/bar_p3/walker2d-expert-v2_tau10_mpi3_seed1/params_1000000.pkl,5192778,6324d42bf544e13c27ded6f721d6b19c9d12bff02a8d4c1d7dbad5143abb1f55,logs/bar_p3/walker2d-expert-v2_tau10_mpi3_seed1.log,2581,7ab98e1ecd99fc9db706e1fe14fede2d88a287c7f8a98039650a8f3cbddc93c6,,,
bar,walker2d-expert-v2,14,0,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed0/config.json,675,f9ac01dd86f3d0d8a0a442c26466e37aa30cc65b62c1229a0fee712e8e6ce050,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed0/eval.csv,233,759401e68f3c797f366aeab74cee0981289d81aced06bffacb413472d6cb2ae2,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed0/params_1000000.pkl,5192778,7af95c23595e3ef69043a1218b46ff94183d59d72c77b2182fe1ebe45acb29fe,logs/bar_p3/walker2d-expert-v2_tau14_mpi3_seed0.log,2581,de19742d4d37c29adc36a652d72d1eec9f7632ba4f88c9b8f346d72b281a97f5,,,
bar,walker2d-expert-v2,14,1,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed1/config.json,675,c4f4bd73a642879b940babd3286a79ebf7ae36c085bfc44aac33de9be3d22a97,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed1/eval.csv,225,f42c8309d619111fb31defe86ad9224bdf905f26cdc332f2beb04ddee6d0e0ef,results/bar_p3/walker2d-expert-v2_tau14_mpi3_seed1/params_1000000.pkl,5192778,4fe2f44b819ce79d4817795d9e5d00b11266f77074c5a3af9ebb3b5faa68d33b,logs/bar_p3/walker2d-expert-v2_tau14_mpi3_seed1.log,2579,8b3485e1e56eba9cd82f5706d967a8fc1594225a631d5f98916868fc2093ee5a,,,
bar,walker2d-expert-v2,20,0,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed0/config.json,675,e43c41e2d0a96a4ecf5412d7d571db26c625c9f9fded198cb129c8f5df3e4f65,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed0/eval.csv,234,16b41bd4dea068a5d1f44a29c45c1ec1b6909a27a252136c7fbfcefac3f9802e,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed0/params_1000000.pkl,5192778,1cb8a94dd5a5ef0ddca4e1d1effdb1eb6ed29ddd6e7c2ad4f6e58c4c41995ac6,logs/bar_p3/walker2d-expert-v2_tau20_mpi3_seed0.log,2581,c8a17eaa22ab9c1d5cc85979d2748333f40ca2611837d7455aba7203becf34b7,,,
bar,walker2d-expert-v2,20,1,gpu_designated,,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed1/config.json,675,acaa691e359c033c62f27fcf7c54c7f89182a1f2c426a2195eae89f25dbfc6ab,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed1/eval.csv,232,f6ea2a22bf4bc3721f0941f239ff9a6a7ce499b8d6180a65a0e7d7d038b6edfe,results/bar_p3/walker2d-expert-v2_tau20_mpi3_seed1/params_1000000.pkl,5192778,5571233081dba06556f9817812a3ad4d6e8f25ca15653d29e6be217f1575655d,logs/bar_p3/walker2d-expert-v2_tau20_mpi3_seed1.log,2579,8d27f8047add05913f41e017a1c4e7c2e40be1074da53eeed320da51a0090ef2,,,
mcep,hopper-medium-v2,4,0,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed0/config.json,674,fee15b172802ac91f8a76af76496fc73801a51dec6e51d2af3ddfbf39367f113,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed0/eval.csv,224,1d0921ad5d16bcc9591a915a58aeca97125a083e2a2f9e482637a0a635801d87,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed0/params_1000000.pkl,4190472,a0829d03f14ca6be86e7c9c7cfaf31fe1924b17d16b5feda18383c4e931644bb,logs/mcep_p3/hopper-medium-v2_tau4_mcep3_seed0.log,2577,8555953d96588b74909da2faa3d7d1c172654a38ec3c32719019d53cd3bd72e5,,,
mcep,hopper-medium-v2,4,1,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed1/config.json,674,57dce38e405b59247a24caa0de7c05671770b398f14ed6ce3dc78cb098e9a8bd,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed1/eval.csv,225,4dddab117756ed40e4d91c8c6b1ac980e79f5ed1e696442dea3293a0788c6362,results/mcep_p3/hopper-medium-v2_tau4_mcep3_seed1/params_1000000.pkl,4190472,d4c427a6046f569037e077d8f118fdab4c25b314da75aef5012247660e9f45e4,logs/mcep_p3/hopper-medium-v2_tau4_mcep3_seed1.log,2577,2aa4c246261e716cf9cdaefde295da10fa04be3f16e512d21a5ba86102a41d51,,,
mcep,hopper-medium-v2,7,0,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed0/config.json,674,1a91355391c8994fe1dd6c95dbff32fa1cf4485b608bc7fc2f6445da6ff92707,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed0/eval.csv,224,c357c77ea2b676f4f55bdd5f051e29fc416144ff27c27da3e71a2e2d3dbdc448,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed0/params_1000000.pkl,4190472,d9d237d68054b2cc47209b7224f581cceb3ff5d4791ff2559f5a4a9b8cf80805,logs/mcep_p3/hopper-medium-v2_tau7_mcep3_seed0.log,2577,95bb9e8642f06437a681b3f69345d4513dbf9fc0ebf5c457fadc73464cf83d69,,,
mcep,hopper-medium-v2,7,1,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed1/config.json,674,e6a5846036836ac25718239ba9848a3bdf7dbe0962bde91d9b0dc740e39e8984,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed1/eval.csv,224,76dd2dea6e919d10a2882d5094680a43a0d66cb499d9a7661f56c17883f41bf9,results/mcep_p3/hopper-medium-v2_tau7_mcep3_seed1/params_1000000.pkl,4190472,bdd10d24e40620449b24817af31158c64753453f2340cd2df29c81d235cfce12,logs/mcep_p3/hopper-medium-v2_tau7_mcep3_seed1.log,2577,91a1e4ddfd819f3a3e9a39a27035f25510ea38e066076219ec7b3f7cfb900e74,,,
mcep,hopper-medium-v2,10,0,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed0/config.json,675,9aa521dc7aba5d7c831a76bc0c9ff0196f695e86a428115977180a93c9bd58fe,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed0/eval.csv,224,d6887b8c8b491b934bc5ce2bb5cd78e02a98b38f3315d7bf0481af4106227bd0,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed0/params_1000000.pkl,4190472,6d6c27e4032d46fb62d70f5e7c9dea348a5cd4954b5d97886ebdab4097400616,logs/mcep_p3/hopper-medium-v2_tau10_mcep3_seed0.log,2580,352cd9d579229de0c1c2ad93b60ae6f8148ba309bf1e8f9638ae18ddd57fbc74,,,
mcep,hopper-medium-v2,10,1,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed1/config.json,675,b53da850f773acfcd9240eacda50fe99a7c10f8aa1454b440a7feb1c9f977d97,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed1/eval.csv,227,ff7e1bff28dc1f6ccf281d6b152cbf7e02d923a6050184b25f343f34ed312962,results/mcep_p3/hopper-medium-v2_tau10_mcep3_seed1/params_1000000.pkl,4190472,e587efdce751274b59e000e62f41c3d4569e6cf986363ef6a1a3b29c29b93e08,logs/mcep_p3/hopper-medium-v2_tau10_mcep3_seed1.log,2580,9b4b134fd696be8f29f0f281b69e0481e1d6cc498564260c6bc902588ebb5f3c,,,
mcep,hopper-medium-v2,14,0,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed0/config.json,675,c0d494374ec8a1ce522fd754bece27d0221181f381758b6e75d946ea7c22c466,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed0/eval.csv,224,036fb059ee6e76c7511c06d2416c2e6adba34b3e5936c6541026902ff657803c,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed0/params_1000000.pkl,4190472,fe0e10642ec397d7a92daf2b662983ef51c0d66a813b0a149371d0578d2ac2fb,logs/mcep_p3/hopper-medium-v2_tau14_mcep3_seed0.log,2575,a8691b99ca0854084a58b0bd9d5a4f19904fb5dfdeb1b4ddd59d08cdb87c6845,,,
mcep,hopper-medium-v2,14,1,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed1/config.json,675,908e5a6aeeb2c1d25ab86c9f1f4676a2b1fe43b4de24a9fb07d2b4ae3f88f907,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed1/eval.csv,228,366d2c982acb5fd2b38474729f846901da48baf5270f8a19a503c4d8c8f836f7,results/mcep_p3/hopper-medium-v2_tau14_mcep3_seed1/params_1000000.pkl,4190472,5ec903b5486c3863162e85f20bee7b62ff399ebf80de386068073ccd48c49986,logs/mcep_p3/hopper-medium-v2_tau14_mcep3_seed1.log,2582,f0057f5b8e7257cd40da264255d20a4c05e920c2d8a8e300ae43f8f0c2f313e6,,,
mcep,hopper-medium-v2,20,0,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed0/config.json,675,2fcafdc2d0267132dab92d59ba071f49dd83ccb900bfe4d3293ac26c58900776,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed0/eval.csv,218,08632b0b7dd3d2015689dd10eb32efe61870770e508556b99fcf97f6bda2badb,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed0/params_1000000.pkl,4190472,cbd4bb7b033f9ae75e2c12543f46d3267ac6cf8ccb9f14511b6ca1e465f03c48,logs/mcep_p3/hopper-medium-v2_tau20_mcep3_seed0.log,2575,05f20b3aea10954368cec19514c6bd48b88f53d355ae816988ccad33c21d6f2a,,,
mcep,hopper-medium-v2,20,1,gpu_designated,,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed1/config.json,675,c91eaf5e3086bf519c628044d438ccd40c109d59eea4a3b403c46306a84d8202,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed1/eval.csv,230,a8987099b6163a01e0a03c9fa1cdeda41455ce531f53481e91b96e01b7e43fae,results/mcep_p3/hopper-medium-v2_tau20_mcep3_seed1/params_1000000.pkl,4190472,ef385ca4edc0fc6ccbfe9fa181dbfb0b79ec279169d9ea18074d358c6e11f584,logs/mcep_p3/hopper-medium-v2_tau20_mcep3_seed1.log,2575,9307518c896956feb297e8562d29859d2d56f9f4c1d7c653a450193476f7bbef,,,
mcep,hopper-medium-replay-v2,4,0,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed0/config.json,681,08919afd1f17f17364a91b7a487d4de5c09820bf9a490d1ebac7ede3a4c4f1f8,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed0/eval.csv,227,cf45b455de2b7d88975c94cc761e0e52d5a9e5e56c7456481e076c22cfeb7d87,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed0/params_1000000.pkl,4190479,04e83f6061c576caee2fcfeadee67a53193e0be2350e8199666aaf04658f2732,logs/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed0.log,2598,890e3337750e85a0502ff7b21aeb0a46e4742305b60902144389c989a7ca1311,,,
mcep,hopper-medium-replay-v2,4,1,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed1/config.json,681,cab4ea19fdcffc451e0383623bb394c7351e352de4d1d7b5fb20a9a1595a0e33,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed1/eval.csv,227,2072bed582718cd800df31db31039e3bcd3245552b944e203db1ce85cdb56203,results/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed1/params_1000000.pkl,4190479,50d464fa0c1a5a140e81ce0af041403d4a6b685bbe0b63252c7583d63c3079e9,logs/mcep_p3/hopper-medium-replay-v2_tau4_mcep3_seed1.log,2598,8828889b94a255e2efb54ffe0159de9e992ef8be6f859e89bf358183d30d1929,,,
mcep,hopper-medium-replay-v2,7,0,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed0/config.json,681,e4570fc9c49a74128f4dda14869e72c344ed78a664533d193112f0d0572398c5,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed0/eval.csv,227,cc3b251a1aac83a803931f2cba9a53a110012ca00dc94309226a7b813ad31f49,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed0/params_1000000.pkl,4190479,b92d27c5296078bc4ee82e739e0e5ab3936085f8d87a2f6a31c1465c1b9b0e05,logs/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed0.log,2598,18e5a567fb9da32742a2c7b21aee19190781a69ee02483fe3ed5ffc25fb97f96,,,
mcep,hopper-medium-replay-v2,7,1,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed1/config.json,681,2b3d4df342b19660405a93fec22583d2d4a49dfaf9ed9eb681b17e08c68a221d,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed1/eval.csv,229,da5fd5e58c909e4381e354c905090cc91ff8ddbf7a2bd7525d098b382ea358ae,results/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed1/params_1000000.pkl,4190479,d0e482eadef60b9f45b206e04cf1a703bb4e6fadca013199f68c088d3dd9ec3d,logs/mcep_p3/hopper-medium-replay-v2_tau7_mcep3_seed1.log,2600,9b005733a832d285f70932e9c3f166c30f553d8a08b4375c25e44d3089e33e4a,,,
mcep,hopper-medium-replay-v2,10,0,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed0/config.json,682,d6c375171d1d3cfdbf336f106b98cae8e51d8d224734f8e151e8308d2f41a149,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed0/eval.csv,227,443f18286cc021e0b148202c0cd7eac6fb3f0d8bdd04fc2d5e2fb1864fde1d4a,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed0/params_1000000.pkl,4190479,174f03735a83f13462171331ad7bdcb74a8b4934f8ee7594b0a78ebdbc791a2d,logs/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed0.log,2601,72c0cef0f463c10b9457e3f664460d8b0d5520911313fb050fa48f26aef8b852,,,
mcep,hopper-medium-replay-v2,10,1,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed1/config.json,682,1b01de72acb61bac7e0185df29faeb2cde0db6eeb284ecec15ea7ba84bf66dc6,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed1/eval.csv,225,607f248ad15c0f5f33c38e8b0308d472ad4e238d5f22ac9fb7b7a15b14fce87e,results/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed1/params_1000000.pkl,4190479,a7d35ba2aa8123eceefc64e7e66324146fb04a0ac370b9ab41bb21594b76687e,logs/mcep_p3/hopper-medium-replay-v2_tau10_mcep3_seed1.log,2601,5390c1499f38fc6ab707573ba9eccdd64dd68dbd8c8d01f7a877b8dd32661942,,,
mcep,hopper-medium-replay-v2,14,0,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed0/config.json,682,418c1d1dfaffa2022c3b0a9110775a3bdd8697f26d3bb71c17a4c2936c6efa6c,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed0/eval.csv,228,e99743bbb3cf002b33407fe8695a5618d751599d9bf2522b00ed5cdc2cb86541,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed0/params_1000000.pkl,4190479,ae688b2e0f920f31a3251be05b4ed72a6d91fd0528272abdad539639662bd569,logs/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed0.log,2603,678a390475478e9adcd4c5894c7e35e15e4b77449e030fd8f408fe9ab23a92f9,,,
mcep,hopper-medium-replay-v2,14,1,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed1/config.json,682,b8c0a2fc56a1b14886ce019719a53d6bd045fea998381486069a192b65610891,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed1/eval.csv,225,dc8eaa4eea9dc13af36c97bf19e7ec1cfe38d8c28bceab637c5a8c25e6e2e2b8,results/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed1/params_1000000.pkl,4190479,1ca87689bf611b083279eb7f0ab58c2dd827f7a06791654b63260b223ee6c55d,logs/mcep_p3/hopper-medium-replay-v2_tau14_mcep3_seed1.log,2601,2a578cbb618354e1959236ca60562b853e5d604ff05b2b9b9e8fab509b70743e,,,
mcep,hopper-medium-replay-v2,20,0,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed0/config.json,682,cae3246daf84a6866b4a8d790988472cc99fe99cb331db6fbfbd3052b5ea7fa0,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed0/eval.csv,226,643f08481f7bdfa54d51a09df6bc27cd1ef74a1a0f4fae225aaccf23762ed56d,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed0/params_1000000.pkl,4190479,a3bfd047049aaa4095cc0efb104868235b4bd3c1e510f3751965050321366e6d,logs/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed0.log,2601,fd170d43f8b03f23b35b88b4c85e32f662aee42f91ec96c6b13db6bc129ef57d,,,
mcep,hopper-medium-replay-v2,20,1,gpu_designated,,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed1/config.json,682,526a8a53c450e7639962ae8a6095e0fab3df2453356de30ef067a2f76894a0a1,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed1/eval.csv,227,24358417ccc25407f2d25bc69ada7accc26aec45e6f9ef61d031b8f5079e2c61,results/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed1/params_1000000.pkl,4190479,3cae1343bfce693aa0f56ae00b170ed6ab4838e362d4e42aa1531f57cfd70da9,logs/mcep_p3/hopper-medium-replay-v2_tau20_mcep3_seed1.log,2603,0685df28d4514316a5034002e61fb455887c4ea3a33031513f1d34f243304753,,,
