run_dir,params_1000000_sha256,params_1000000_bytes,params_1000000_mtime,has_config,has_eval_csv,config_bytes,eval_bytes,train_log,has_train_log,train_log_bytes
hopper-expert-v2_tau20_mpi4_seed3,9309a84bdef37bb3d9fd1774d1c662ce405f11a72a32cd6cf993cfc68022c15b,5862990,2026-08-30T21:02:02,True,True,652,187,hopper-expert-v2_tau20_mpi4_seed3.log,True,1203
hopper-expert-v2_tau4_mpi4_seed0,968a94269e8073d2deb43ae564832d76eea0541401c8786a3cbe560ab4fe15e3,5862990,2026-08-29T23:46:31,True,True,651,191,hopper-expert-v2_tau4_mpi4_seed0.log,True,1201
hopper-expert-v2_tau4_mpi4_seed1,a79c31a99b1d1092428c811eca4b3da57690f7e60a9162c6beeee9d3c62f3436,5862990,2026-08-29T23:46:31,True,True,651,190,hopper-expert-v2_tau4_mpi4_seed1.log,True,1202
hopper-expert-v2_tau4_mpi4_seed2,5ecddbcfd9eb34875c9458ad8cb5c069410af6c486c59bc3e22c33d97403b189,5862990,2026-08-30T20:04:05,True,True,651,191,hopper-expert-v2_tau4_mpi4_seed2.log,True,1202
hopper-expert-v2_tau4_mpi4_seed3,3b9dfa733b3cd08b4a74ce277a6a69a498a0748106761c5952895494d79dc50e,5862990,2026-08-30T20:04:05,True,True,651,191,hopper-expert-v2_tau4_mpi4_seed3.log,True,1202
hopper-expert-v2_tau7_mpi4_seed0,43fa9f2edc9cb538c7a3fbad095d0c70477a96b29c8e616f282cd4f1fccf1e3c,5862990,2026-08-29T23:56:11,True,True,651,191,hopper-expert-v2_tau7_mpi4_seed0.log,True,1201
hopper-expert-v2_tau7_mpi4_seed1,fc4d43e07f3800d94e591d083f031eaf031683328465b8720c807e34b3bd5965,5862990,2026-08-29T23:56:11,True,True,651,190,hopper-expert-v2_tau7_mpi4_seed1.log,True,1201
hopper-expert-v2_tau7_mpi4_seed2,05d792fff3b482690802f79e0111dc60ef3c06f829c16c70a0c5b8491669d5f2,5862990,2026-08-30T20:13:46,True,True,651,190,hopper-expert-v2_tau7_mpi4_seed2.log,True,1202
hopper-expert-v2_tau7_mpi4_seed3,5e93654faadd4e12bf5584fc0c3e11bf9843987a07c8fac05ae569ea416c85f8,5862990,2026-08-30T20:13:46,True,True,651,189,hopper-expert-v2_tau7_mpi4_seed3.log,True,1201
hopper-medium-replay-v2_tau0.05_mpi4_seed0,7f96e177f5e7955da19a2de32815aee41cc51924b79f1a881a8b817cdff200a4,5862997,2026-08-29T20:23:32,True,True,659,191,hopper-medium-replay-v2_tau0.05_mpi4_seed0.log,True,1231
hopper-medium-replay-v2_tau0.05_mpi4_seed1,cf818f4351ec115f07b96aea630f3763c7e0ace4abda35a58606ada63c19fe35,5862997,2026-08-29T20:23:32,True,True,659,193,hopper-medium-replay-v2_tau0.05_mpi4_seed1.log,True,1231
hopper-medium-replay-v2_tau0.05_mpi4_seed2,0f0cb2c8d9a44fea84f48d7ac04c1575fe7b5c2f1ebcac4c675a818f9d888447,5862997,2026-08-30T16:41:04,True,True,659,192,hopper-medium-replay-v2_tau0.05_mpi4_seed2.log,True,1231
hopper-medium-replay-v2_tau0.05_mpi4_seed3,443d0822ce08db2f1a7725fd85fe06a93a7f9a1af9fd4313646ac963b705e00a,5862997,2026-08-30T16:41:05,True,True,659,193,hopper-medium-replay-v2_tau0.05_mpi4_seed3.log,True,1231
hopper-medium-replay-v2_tau0.1_mpi4_seed0,ad23d488caf051f733e2091b52d9d146e7d2253290bc13d7b492431b65a9a44f,5862997,2026-08-29T20:33:11,True,True,658,191,hopper-medium-replay-v2_tau0.1_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau0.1_mpi4_seed1,a63333b10ceab8a52aa2e28005b6f94f8659fa231b028503a6bd5b26401a5403,5862997,2026-08-29T20:33:11,True,True,658,190,hopper-medium-replay-v2_tau0.1_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau0.1_mpi4_seed2,955120db281f26df3fa46d4c948eff27439303cc10d96cde7eaf6e70081cea5f,5862997,2026-08-30T16:50:43,True,True,658,191,hopper-medium-replay-v2_tau0.1_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau0.1_mpi4_seed3,309e57951309f7b6fea639684bde299f9707d5add2ae30829caf3688906c4e80,5862997,2026-08-30T16:50:43,True,True,658,190,hopper-medium-replay-v2_tau0.1_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau0.2_mpi4_seed0,af70868e4f763a22a00087f6591b0c6a6dce4feabc2205e1b293c0d366cecb63,5862997,2026-08-29T20:42:50,True,True,658,191,hopper-medium-replay-v2_tau0.2_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau0.2_mpi4_seed1,b3bd51d99eb3bfd1f780d0445da81f66148896328a36b69f3801b26e6f82e83c,5862997,2026-08-29T20:42:50,True,True,658,190,hopper-medium-replay-v2_tau0.2_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau0.2_mpi4_seed2,d61f3f67dd8a3de8b1f7e2e90c33362962f039e0b3c4df454b0a6f60bdc953fd,5862997,2026-08-30T17:00:21,True,True,658,191,hopper-medium-replay-v2_tau0.2_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau0.2_mpi4_seed3,ea5c9e064bb07ff7ce13321f7e95acc8dbde824f71b0823f3299a17195b76c75,5862997,2026-08-30T17:00:22,True,True,658,192,hopper-medium-replay-v2_tau0.2_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau0.4_mpi4_seed0,04671cdf3aa6e364b80f7a4a84438788ac73dd356c25597a620eefb14b544eba,5862997,2026-08-29T20:52:28,True,True,658,191,hopper-medium-replay-v2_tau0.4_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau0.4_mpi4_seed1,ad4e7c2f2a6785d2b79d080f2971a0218254c95b6366e6ab5914cc7e0b90ec1c,5862997,2026-08-29T20:52:28,True,True,658,191,hopper-medium-replay-v2_tau0.4_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau0.4_mpi4_seed2,901448c6b2e59b1eb68113169593e8192977f2809e71af11804cdb12e93c1844,5862997,2026-08-30T17:10:00,True,True,658,192,hopper-medium-replay-v2_tau0.4_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau0.4_mpi4_seed3,c45993469361fab8910be24b4ec370bb2c28eabea63c5ec69eeaca75eda1c5ed,5862997,2026-08-30T17:10:01,True,True,658,192,hopper-medium-replay-v2_tau0.4_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau0.7_mpi4_seed0,0903feefaa1bff3f4f49798da3bc2c920ac9f491974926aa485e3d47c9fcb854,5862997,2026-08-29T21:02:07,True,True,658,191,hopper-medium-replay-v2_tau0.7_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau0.7_mpi4_seed1,5cca595a40a84a69d97d0b76b6dfd6153878db5bfc25a8962f073c775506bccb,5862997,2026-08-29T21:02:07,True,True,658,191,hopper-medium-replay-v2_tau0.7_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau0.7_mpi4_seed2,f77c43b67f6636f526214308fa830db6d1eda3d5188b2ca04164b903a91be794,5862997,2026-08-30T17:19:40,True,True,658,191,hopper-medium-replay-v2_tau0.7_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau0.7_mpi4_seed3,fb4fe45ffa0129c5e6cedb403bccfc66aec9a295f7c122018e4933ad5df64f67,5862997,2026-08-30T17:19:40,True,True,658,191,hopper-medium-replay-v2_tau0.7_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau1.5_mpi4_seed0,dc7f19268040bf34723f3549f64978f5d7a4e5cbc6a65c5ef8921a4012486277,5862997,2026-08-29T21:11:46,True,True,658,189,hopper-medium-replay-v2_tau1.5_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau1.5_mpi4_seed1,39aedee1b55194fdca79db6a53c69d6147980b48d76dd13b9ec841d3be39daf0,5862997,2026-08-29T21:11:46,True,True,658,189,hopper-medium-replay-v2_tau1.5_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau1.5_mpi4_seed2,49e8eaab3b247bb5792afe138f92693473eb094c73e91d01a981ec3b5f133c05,5862997,2026-08-30T17:29:21,True,True,658,190,hopper-medium-replay-v2_tau1.5_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau1.5_mpi4_seed3,e529a2d9066b5b31bfb5552f93ba11a8a154f7907b5860e965b86cf053e200a0,5862997,2026-08-30T17:29:20,True,True,658,189,hopper-medium-replay-v2_tau1.5_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau10_mpi4_seed0,0beb94e7cabc763f57f8c30acb5769122bb10d4233f66715450c000d16615de6,5862997,2026-08-29T21:50:25,True,True,659,187,hopper-medium-replay-v2_tau10_mpi4_seed0.log,True,1226
hopper-medium-replay-v2_tau10_mpi4_seed1,f5e0d997ac44cbf9b36b3c09f9f56d3253b13869d4d34c2bb1c0b41d00a13801,5862997,2026-08-29T21:50:25,True,True,659,190,hopper-medium-replay-v2_tau10_mpi4_seed1.log,True,1226
hopper-medium-replay-v2_tau10_mpi4_seed2,c75a3b4e39b31944fb5a7adf793e070249dcc3e1f7a902ee633aa50a372b0ca2,5862997,2026-08-30T18:08:01,True,True,659,188,hopper-medium-replay-v2_tau10_mpi4_seed2.log,True,1225
hopper-medium-replay-v2_tau10_mpi4_seed3,b819e35e5c2761067863fe1e971c096b8f5b3bb304e6e3f919965e2853e50957,5862997,2026-08-30T18:08:01,True,True,659,187,hopper-medium-replay-v2_tau10_mpi4_seed3.log,True,1225
hopper-medium-replay-v2_tau12_mpi4_seed0,32813dbef661c1b7dc002a383bf4c37576404bffaaeb5a234a303ae314c48086,5862997,2026-08-29T22:00:05,True,True,659,190,hopper-medium-replay-v2_tau12_mpi4_seed0.log,True,1226
hopper-medium-replay-v2_tau12_mpi4_seed1,f2e9ebbe6dcebb13ea82f0711e94906323167bce316c65b0a4bbcc04dbb58370,5862997,2026-08-29T22:00:05,True,True,659,188,hopper-medium-replay-v2_tau12_mpi4_seed1.log,True,1225
hopper-medium-replay-v2_tau12_mpi4_seed2,05dfbe35e65d437717ad764941d627270937440b9411bd9f609962155388ec58,5862997,2026-08-30T18:17:41,True,True,659,189,hopper-medium-replay-v2_tau12_mpi4_seed2.log,True,1225
hopper-medium-replay-v2_tau12_mpi4_seed3,ebdba63fadc27c8293941299ac5527ffdad611cce003a0a776e4718834a3d3df,5862997,2026-08-30T18:17:41,True,True,659,190,hopper-medium-replay-v2_tau12_mpi4_seed3.log,True,1226
hopper-medium-replay-v2_tau14_mpi4_seed0,db0e4dbd7ce70c773677c207d32468a072faf2d776805921964f4dc4013e42a5,5862997,2026-08-29T22:09:45,True,True,659,189,hopper-medium-replay-v2_tau14_mpi4_seed0.log,True,1225
hopper-medium-replay-v2_tau14_mpi4_seed1,49e5152b46fd10bd1da349c472eb12e0e97ffe2285a8692bfc567ea05b46d8db,5862997,2026-08-29T22:09:45,True,True,659,188,hopper-medium-replay-v2_tau14_mpi4_seed1.log,True,1226
hopper-medium-replay-v2_tau14_mpi4_seed2,d2bf43914c460ef72a4284eeb1f9c0a734acbf61446299bdd6d7f969dce13c9b,5862997,2026-08-30T18:27:21,True,True,659,188,hopper-medium-replay-v2_tau14_mpi4_seed2.log,True,1225
hopper-medium-replay-v2_tau14_mpi4_seed3,451986464dc44f8efd516c00b289a0e8aa739a62fad6f13863631e36f796e719,5862997,2026-08-30T18:27:21,True,True,659,188,hopper-medium-replay-v2_tau14_mpi4_seed3.log,True,1225
hopper-medium-replay-v2_tau17_mpi4_seed0,9d5a3882fe29c61203b685319c2ad675b861f29877275bf5a0b5793d7ca0e44f,5862997,2026-08-29T22:19:24,True,True,659,186,hopper-medium-replay-v2_tau17_mpi4_seed0.log,True,1225
hopper-medium-replay-v2_tau17_mpi4_seed1,d1c9d82b8e3961268bee73a568915b448019361dcf3b3a0a9fbb69aa2ef9bf69,5862997,2026-08-29T22:19:24,True,True,659,188,hopper-medium-replay-v2_tau17_mpi4_seed1.log,True,1226
hopper-medium-replay-v2_tau17_mpi4_seed2,a851afc517d18facdbf188924213d74caf4086c66ee479534f86ead32b7362fb,5862997,2026-08-30T18:37:00,True,True,659,188,hopper-medium-replay-v2_tau17_mpi4_seed2.log,True,1226
hopper-medium-replay-v2_tau17_mpi4_seed3,7e878c27cb41b4d1f70aca273e74758a8d8a73df6b80a3b608e9638b5f423eb2,5862997,2026-08-30T18:37:00,True,True,659,189,hopper-medium-replay-v2_tau17_mpi4_seed3.log,True,1226
hopper-medium-replay-v2_tau2.5_mpi4_seed0,0804d963f7235c86c822c35ccc00e6584c62b319d57770e1073ea06a92a69fd6,5862997,2026-08-29T21:21:25,True,True,658,188,hopper-medium-replay-v2_tau2.5_mpi4_seed0.log,True,1228
hopper-medium-replay-v2_tau2.5_mpi4_seed1,3a855bae114b216a4f068e0ba85446290417ea329d2c8efec9a4a60192e03311,5862997,2026-08-29T21:21:25,True,True,658,189,hopper-medium-replay-v2_tau2.5_mpi4_seed1.log,True,1228
hopper-medium-replay-v2_tau2.5_mpi4_seed2,187b177e3a2accb720fc28548a4d3987b4f7ff842d360ac6fe5582f944aced89,5862997,2026-08-30T17:38:59,True,True,658,189,hopper-medium-replay-v2_tau2.5_mpi4_seed2.log,True,1228
hopper-medium-replay-v2_tau2.5_mpi4_seed3,769abd3ec6d41c639d333c8bfacd74fc78dfeca143fd8d2e53b38d73d5c301c7,5862997,2026-08-30T17:39:00,True,True,658,191,hopper-medium-replay-v2_tau2.5_mpi4_seed3.log,True,1228
hopper-medium-replay-v2_tau20_mpi4_seed0,bb4b69c03c334fae4b1156aba852341f1afbe6512843bac3d86490f7e620b1a5,5862997,2026-08-29T22:29:04,True,True,659,188,hopper-medium-replay-v2_tau20_mpi4_seed0.log,True,1226
hopper-medium-replay-v2_tau20_mpi4_seed1,6dbd40cbe24c858f92bbcfc66a949279d250fa8648d9836ee9679cd0b6c8f9e1,5862997,2026-08-29T22:29:04,True,True,659,187,hopper-medium-replay-v2_tau20_mpi4_seed1.log,True,1225
hopper-medium-replay-v2_tau20_mpi4_seed2,d167154154a930632ab7c291423eceb75139e88c2b9f29b6878413c86bdfd9bd,5862997,2026-08-30T18:46:41,True,True,659,186,hopper-medium-replay-v2_tau20_mpi4_seed2.log,True,1226
hopper-medium-replay-v2_tau20_mpi4_seed3,aeb31e1a9c1f987c80e7499d112d3efb22fc1534ff2d89985de6317c4ab3ba8a,5862997,2026-08-30T18:46:41,True,True,659,190,hopper-medium-replay-v2_tau20_mpi4_seed3.log,True,1226
hopper-medium-replay-v2_tau4_mpi4_seed0,4cd9ca62ed7ae39eac89a9af7fbab92d9c4d9420c9039abd3421d6d40fe77b7c,5862997,2026-08-29T21:31:05,True,True,658,188,hopper-medium-replay-v2_tau4_mpi4_seed0.log,True,1222
hopper-medium-replay-v2_tau4_mpi4_seed1,8ddc850d5db0dddd05dd590b436069112fb429b103a0f3e8acf7ada160e63ea6,5862997,2026-08-29T21:31:05,True,True,658,190,hopper-medium-replay-v2_tau4_mpi4_seed1.log,True,1222
hopper-medium-replay-v2_tau4_mpi4_seed2,ff9900739fdc295ab494e2e37ae8f4cce91e65a4d4dc3f23d0fe20ea998a464a,5862997,2026-08-30T17:48:40,True,True,658,189,hopper-medium-replay-v2_tau4_mpi4_seed2.log,True,1222
hopper-medium-replay-v2_tau4_mpi4_seed3,50abb17abb9f282cc7f222703cedcbf3cb963bb6d6039e8ce7f0244d41cda261,5862997,2026-08-30T17:48:40,True,True,658,190,hopper-medium-replay-v2_tau4_mpi4_seed3.log,True,1222
hopper-medium-replay-v2_tau7_mpi4_seed0,ae97874a360f42ebf801737770703837f40992ff8e33e354b4a2c5e1b34ee045,5862997,2026-08-29T21:40:45,True,True,658,187,hopper-medium-replay-v2_tau7_mpi4_seed0.log,True,1222
hopper-medium-replay-v2_tau7_mpi4_seed1,f3cdc05d8d208c9ffb64acfbeb8cc8f5961898f251263eb089443798432cf0f4,5862997,2026-08-29T21:40:45,True,True,658,185,hopper-medium-replay-v2_tau7_mpi4_seed1.log,True,1222
hopper-medium-replay-v2_tau7_mpi4_seed2,1332453809d1059280d474dac24cf444840c8f7d153bf030f36d2cd99683e5db,5862997,2026-08-30T17:58:20,True,True,658,189,hopper-medium-replay-v2_tau7_mpi4_seed2.log,True,1222
hopper-medium-replay-v2_tau7_mpi4_seed3,0a6a56647b4706e3547266792cc3e8822085e892be8931198eadb8062c32337e,5862997,2026-08-30T17:58:20,True,True,658,188,hopper-medium-replay-v2_tau7_mpi4_seed3.log,True,1222
hopper-medium-v2_tau0.05_mpi4_seed0,e963195546999c7cd89b873837bc57a9fbb98f7fa1b9fc7eabb9b4bee222c2ed,5862990,2026-08-29T18:07:46,True,True,652,228,hopper-medium-v2_tau0.05_mpi4_seed0.log,True,1948
hopper-medium-v2_tau0.05_mpi4_seed1,48473f499f5b6ff4f629c2c0c07f7d13607ca606ba66eaa053df78179f41ca25,5862990,2026-08-29T18:07:46,True,True,652,227,hopper-medium-v2_tau0.05_mpi4_seed1.log,True,1948
hopper-medium-v2_tau0.05_mpi4_seed2,d28f9317de11625f7f8b466d1a28ce7ca05823ed38c6fb5293d8c3f36baa08b2,5863024,2026-08-30T14:26:01,True,True,652,194,hopper-medium-v2_tau0.05_mpi4_seed2.log,True,1332
hopper-medium-v2_tau0.05_mpi4_seed3,a1fbb32ef288d9db58c0e4596320b7bd7d36da2f9889e6d97bac578649094a27,5863024,2026-08-30T14:26:01,True,True,652,193,hopper-medium-v2_tau0.05_mpi4_seed3.log,True,1332
hopper-medium-v2_tau0.1_mpi4_seed0,1be2bac0fa4e0850b2b878a431cbebce22b7b83f25bf4b8b9fd2a8c2b5f79936,5862990,2026-08-29T18:17:27,True,True,651,226,hopper-medium-v2_tau0.1_mpi4_seed0.log,True,1476
hopper-medium-v2_tau0.1_mpi4_seed1,ceef9fdd93073a181b1b8406d3b977472dcabea6ae6e50c84af7349fe2ded78a,5862990,2026-08-29T18:17:27,True,True,651,231,hopper-medium-v2_tau0.1_mpi4_seed1.log,True,1476
hopper-medium-v2_tau0.1_mpi4_seed2,8234decd995a0198baf1efa2adfe6dc372d02f8f5d3d71e822a2a63380988e64,5863024,2026-08-30T14:35:25,True,True,651,195,hopper-medium-v2_tau0.1_mpi4_seed2.log,True,1326
hopper-medium-v2_tau0.1_mpi4_seed3,8a2688ddf0ca3b18b32c7b056c475144d7a9802d1832fb1c7862927b344808a3,5863024,2026-08-30T14:35:25,True,True,651,192,hopper-medium-v2_tau0.1_mpi4_seed3.log,True,1326
hopper-medium-v2_tau0.2_mpi4_seed0,02ffa875927948b6a750af0d98c96cb715ec0a6b412d286661372c47a295c6e2,5863024,2026-08-29T18:27:30,True,True,651,192,hopper-medium-v2_tau0.2_mpi4_seed0.log,True,1328
hopper-medium-v2_tau0.2_mpi4_seed1,b2992ca3e45fed41b8089e9c99c8e1490b4fce1f538987d6409447ed02e5d17b,5863024,2026-08-29T18:27:30,True,True,651,191,hopper-medium-v2_tau0.2_mpi4_seed1.log,True,1328
hopper-medium-v2_tau0.2_mpi4_seed2,1b71dd719b814893960c2a971364444a99eaa56b6ae4fbee1846a40011a5011c,5862990,2026-08-30T14:45:05,True,True,651,193,hopper-medium-v2_tau0.2_mpi4_seed2.log,True,1207
hopper-medium-v2_tau0.2_mpi4_seed3,c5a6c72525cb65296507c97790115e950be35a5f1446c6c5b422aec85903f6f6,5862990,2026-08-30T14:45:05,True,True,651,192,hopper-medium-v2_tau0.2_mpi4_seed3.log,True,1207
hopper-medium-v2_tau0.4_mpi4_seed0,62f36fdd56462b37812087b8d5e97b4f0c302962abcb3204820cd214d104d7ef,5862990,2026-08-29T18:37:09,True,True,651,191,hopper-medium-v2_tau0.4_mpi4_seed0.log,True,1207
hopper-medium-v2_tau0.4_mpi4_seed1,e92c85181e0090d146581d12888d1e775b8383bc6df61dfdc59ebf3de9c91227,5862990,2026-08-29T18:37:09,True,True,651,194,hopper-medium-v2_tau0.4_mpi4_seed1.log,True,1207
hopper-medium-v2_tau0.4_mpi4_seed2,e1923430564ccccd073a77e0f3adcddaf05a4aaab59c5086c19d46b4ef29802b,5862990,2026-08-30T14:54:45,True,True,651,193,hopper-medium-v2_tau0.4_mpi4_seed2.log,True,1207
hopper-medium-v2_tau0.4_mpi4_seed3,c312531ae4d2b2b19d75949b0f9120a9b4b98e5075358c0bdf30499a100d5471,5862990,2026-08-30T14:54:45,True,True,651,191,hopper-medium-v2_tau0.4_mpi4_seed3.log,True,1207
hopper-medium-v2_tau0.7_mpi4_seed0,02a3176aeb1d0186b3351f17ef81549806fcab66602224668f6aa8190705575d,5862990,2026-08-29T18:46:49,True,True,651,193,hopper-medium-v2_tau0.7_mpi4_seed0.log,True,1207
hopper-medium-v2_tau0.7_mpi4_seed1,7e50eba97d4477b3b11d3b5cf3698a7baca9f07037814a39098f9e576baf9ecd,5862990,2026-08-29T18:46:49,True,True,651,191,hopper-medium-v2_tau0.7_mpi4_seed1.log,True,1207
hopper-medium-v2_tau0.7_mpi4_seed2,b59518c3d71ec469544d08c5351213a84c0f2b910176ce6a107c49404ab3c457,5862990,2026-08-30T15:04:24,True,True,651,192,hopper-medium-v2_tau0.7_mpi4_seed2.log,True,1207
hopper-medium-v2_tau0.7_mpi4_seed3,8905b22028e95a7908620f78a13ebf2708d37845fa935116df579b1f47dfa46d,5862990,2026-08-30T15:04:24,True,True,651,188,hopper-medium-v2_tau0.7_mpi4_seed3.log,True,1207
hopper-medium-v2_tau1.5_mpi4_seed0,fdb1a3ba5d7d8f112de3be5b1cf17a2c783fb724e100b76f1d3fe1b58f71f1b0,5862990,2026-08-29T18:56:29,True,True,651,190,hopper-medium-v2_tau1.5_mpi4_seed0.log,True,1207
hopper-medium-v2_tau1.5_mpi4_seed1,61db47bc2488f67fdc704157bff431a4fff3a77b9ecf4ecfa03b8f64f3b925a8,5862990,2026-08-29T18:56:29,True,True,651,189,hopper-medium-v2_tau1.5_mpi4_seed1.log,True,1207
hopper-medium-v2_tau1.5_mpi4_seed2,d7de74c6bb4fb15a69f9b5400da51d9f3046132cdb9790ac2792a0eb456c7603,5862990,2026-08-30T15:14:04,True,True,651,191,hopper-medium-v2_tau1.5_mpi4_seed2.log,True,1207
hopper-medium-v2_tau1.5_mpi4_seed3,e3cc62d18525c0d0685219ce5166b7ecc311c8fece3470c8aaca21e2a3373781,5862990,2026-08-30T15:14:04,True,True,651,190,hopper-medium-v2_tau1.5_mpi4_seed3.log,True,1207
hopper-medium-v2_tau10_mpi4_seed0,fa6fdcb190be9ace5d1cd713e158aac0a3e3d9a04d54a3f81608d62dbf029686,5862990,2026-08-29T19:35:10,True,True,652,189,hopper-medium-v2_tau10_mpi4_seed0.log,True,1204
hopper-medium-v2_tau10_mpi4_seed1,92123ebfbd9cbda7ccfc09e014de176b5717e0474db0d9d95f0281ed708d1624,5862990,2026-08-29T19:35:10,True,True,652,188,hopper-medium-v2_tau10_mpi4_seed1.log,True,1205
hopper-medium-v2_tau10_mpi4_seed2,e297483a29208501391e611353ee333d1fcefe7350ebf611254c579c283cc0af,5862990,2026-08-30T15:52:45,True,True,652,190,hopper-medium-v2_tau10_mpi4_seed2.log,True,1205
hopper-medium-v2_tau10_mpi4_seed3,bd2e682eb258aed89880f67334e123b0e0b98369fbc319f29c3a8091f21bd6bf,5862990,2026-08-30T15:52:45,True,True,652,188,hopper-medium-v2_tau10_mpi4_seed3.log,True,1205
hopper-medium-v2_tau12_mpi4_seed0,c79e9627c8a9efb7a6aea670b92f70c4f8f05770b2f8d5e784867f632a8cb191,5862990,2026-08-29T19:44:51,True,True,652,190,hopper-medium-v2_tau12_mpi4_seed0.log,True,1205
hopper-medium-v2_tau12_mpi4_seed1,91d6d32f7e1d40d4e02acd8ac8fcdb107e911af5a71bb7aff8d3f19f498ad1ba,5862990,2026-08-29T19:44:51,True,True,652,189,hopper-medium-v2_tau12_mpi4_seed1.log,True,1205
hopper-medium-v2_tau12_mpi4_seed2,4c0309caa412375e6bf0d67fbbad6fc5e4a9351aee632ca06246bb810a26bbdb,5862990,2026-08-30T16:02:26,True,True,652,189,hopper-medium-v2_tau12_mpi4_seed2.log,True,1205
hopper-medium-v2_tau12_mpi4_seed3,3a0f3a921f2c393a1466783fe7ffda0ee0a7f424c71931e1cfda7a7f1e53b0e6,5862990,2026-08-30T16:02:26,True,True,652,188,hopper-medium-v2_tau12_mpi4_seed3.log,True,1205
hopper-medium-v2_tau14_mpi4_seed0,21ec9273fd61a904bcfaf4e2f274a2e2119b0e63169fc9cacbd6edd7a4f2d8f4,5862990,2026-08-29T19:54:31,True,True,652,189,hopper-medium-v2_tau14_mpi4_seed0.log,True,1205
hopper-medium-v2_tau14_mpi4_seed1,49a6ae1e4e413a97bd58bb360425b76790f68195236fba9449118cdb93b9acbb,5862990,2026-08-29T19:54:31,True,True,652,188,hopper-medium-v2_tau14_mpi4_seed1.log,True,1205
hopper-medium-v2_tau14_mpi4_seed2,cead41ad8f04b7d82ca6ab38158f79e33c0c1675c67a3964493a530044b2a719,5862990,2026-08-30T16:12:06,True,True,652,190,hopper-medium-v2_tau14_mpi4_seed2.log,True,1205
hopper-medium-v2_tau14_mpi4_seed3,37066b43ac21e5d5e1c22a3d77112e6c8cbd4f03d576570d99923d1136fcaf64,5862990,2026-08-30T16:12:06,True,True,652,188,hopper-medium-v2_tau14_mpi4_seed3.log,True,1205
hopper-medium-v2_tau17_mpi4_seed0,888bfd860665258513da1c08bcac57d5712358ce19c98823e52b0d8ac0986b5c,5862990,2026-08-29T20:04:12,True,True,652,188,hopper-medium-v2_tau17_mpi4_seed0.log,True,1204
hopper-medium-v2_tau17_mpi4_seed1,34b669490eee84fe86ba18dee12e72b70c53784c207d6a22349acf945f58613b,5862990,2026-08-29T20:04:12,True,True,652,190,hopper-medium-v2_tau17_mpi4_seed1.log,True,1205
hopper-medium-v2_tau17_mpi4_seed2,b439c95ed327ae670b03b31fad600e0f66e8838ce03fea332b680d4a85a1913e,5862990,2026-08-30T16:21:47,True,True,652,189,hopper-medium-v2_tau17_mpi4_seed2.log,True,1205
hopper-medium-v2_tau17_mpi4_seed3,3c9db06e5ad5a1eaf2a15433fa282c28ada51a7cd6693a1f5baa3e55ff3e03a3,5862990,2026-08-30T16:21:47,True,True,652,188,hopper-medium-v2_tau17_mpi4_seed3.log,True,1205
hopper-medium-v2_tau2.5_mpi4_seed0,959b6eb6bc3f6463d0b1156a154b628e87c14dc7188b4e32cd4d6d5599f40d17,5862990,2026-08-29T19:06:09,True,True,651,190,hopper-medium-v2_tau2.5_mpi4_seed0.log,True,1207
hopper-medium-v2_tau2.5_mpi4_seed1,8fb569ba7375340ac903bd751ff49309b22761822a3837ed488149475703f06e,5862990,2026-08-29T19:06:09,True,True,651,191,hopper-medium-v2_tau2.5_mpi4_seed1.log,True,1207
hopper-medium-v2_tau2.5_mpi4_seed2,cad9c32579dc054845d045293dec90ac7ebe27aef43838a60675db657f298cf0,5862990,2026-08-30T15:23:44,True,True,651,190,hopper-medium-v2_tau2.5_mpi4_seed2.log,True,1207
hopper-medium-v2_tau2.5_mpi4_seed3,48449b7381e76f40c8d1476cc6c99382979712595937be8dc2f174e1e8757856,5862990,2026-08-30T15:23:44,True,True,651,189,hopper-medium-v2_tau2.5_mpi4_seed3.log,True,1207
hopper-medium-v2_tau20_mpi4_seed0,b0b1baefa8d42fbf87fa81e389735f2d099cc9836cda385a4fd4853e9465431e,5862990,2026-08-29T20:13:52,True,True,652,188,hopper-medium-v2_tau20_mpi4_seed0.log,True,1204
